
{{{2019, 7, 13, 5, 50, 54.7401657`9.490880949570897}, 2157}}
{{{2019, 7, 13, 5, 50, 57.2225247`9.510141848975637}, 2160}}
{{{2019, 7, 13, 5, 50, 59.7018934`9.528562932901647}, 2157}}
{{{2019, 7, 13, 5, 51, 2.2351172`8.10187528431772}, 2158}}
{{{2019, 7, 13, 5, 51, 4.7464009`8.428939395929012}, 2157}}
{{{2019, 7, 13, 5, 51, 7.2646648`8.613790550316041}, 2157}}
{{{2019, 7, 13, 5, 51, 9.7500199`8.74158046671599}, 2158}}
{{{2019, 7, 13, 5, 51, 12.2343733`8.840156684157236}, 2161}}
{{{2019, 7, 13, 5, 51, 14.7376783`8.92100402330925}, 2162}}
{{{2019, 7, 13, 5, 51, 17.2828707`8.990190823621282}, 2162}}
{{{2019, 7, 13, 5, 51, 19.6874382`9.046764145197363}, 2161}}
{{{2019, 7, 13, 5, 51, 22.2974594`9.100830310972954}, 2160}}
{{{2019, 7, 13, 5, 51, 24.8616318`9.148104553977424}, 2161}}
{{{2019, 7, 13, 5, 51, 27.3828553`9.190053646983737}, 2159}}
{{{2019, 7, 13, 5, 51, 29.8844373`9.2280199928913}, $Failed}}
{{{2019, 7, 13, 5, 51, 32.6121378`9.265954170611737}, 2158}}
{{{2019, 7, 13, 5, 51, 35.1144148`9.298060328765436}, 2156}}
{{{2019, 7, 13, 5, 51, 37.5728407`9.327448919442526}, 2158}}
{{{2019, 7, 13, 5, 51, 40.2646805`9.35749913737676}, 2156}}
{{{2019, 7, 13, 5, 51, 42.8567051`9.384593653257857}, 2158}}
{{{2019, 7, 13, 5, 51, 45.3679957`9.409324459536432}, 2158}}
{{{2019, 7, 13, 5, 51, 47.9939687`9.433761524906515}, 2158}}
{{{2019, 7, 13, 5, 51, 50.4708616`9.455615571524131}, 2160}}
{{{2019, 7, 13, 5, 51, 53.0576893`9.477323176826333}, 2158}}
{{{2019, 7, 13, 5, 51, 55.6497544`9.498038091141622}, 2160}}
{{{2019, 7, 13, 5, 51, 58.2398189`9.517794846807151}, 2160}}
{{{2019, 7, 13, 5, 52, 0.7640368`7.635689266128364}, 2159}}
{{{2019, 7, 13, 5, 52, 3.2713292`8.267299231170687}, 2162}}
{{{2019, 7, 13, 5, 52, 5.8165543`8.517240762293602}, 2161}}
{{{2019, 7, 13, 5, 52, 8.3108804`8.67222199986139}, 2163}}
{{{2019, 7, 13, 5, 52, 10.8769863`8.78908354340643}, 2161}}
{{{2019, 7, 13, 5, 52, 13.4092135`8.879978259321966}, 2161}}
{{{2019, 7, 13, 5, 52, 15.9434336`8.955156805642657}, 2163}}
{{{2019, 7, 13, 5, 52, 18.4218045`9.017907109139612}, 2164}}
{{{2019, 7, 13, 5, 52, 20.8912005`9.072538331772297}, 2164}}
{{{2019, 7, 13, 5, 52, 23.4204381`9.122169941101328}, 2163}}
{{{2019, 7, 13, 5, 52, 25.9730829`9.167098422660889}, 2162}}
{{{2019, 7, 13, 5, 52, 30.5418607`9.237470399357882}, 2160}}
{{{2019, 7, 13, 5, 52, 33.0312028`9.271499287553514}, 2157}}
{{{2019, 7, 13, 5, 52, 35.5863733`9.303858623873516}, 2155}}
{{{2019, 7, 13, 5, 52, 38.2722284`9.335458635265066}, 2156}}
{{{2019, 7, 13, 5, 52, 40.957003`9.36490304999475}, 2159}}
{{{2019, 7, 13, 5, 52, 43.4982069`9.391046226543786}, 2158}}
{{{2019, 7, 13, 5, 52, 46.0015466`9.415347296865482}, 2163}}
{{{2019, 7, 13, 5, 52, 48.5001532`9.438317968671923}, 2158}}
{{{2019, 7, 13, 5, 52, 51.0254315`9.460361536100137}, 2160}}
{{{2019, 7, 13, 5, 52, 53.4937937`9.48087824310448}, 2159}}
{{{2019, 7, 13, 5, 52, 56.0310085`9.501003275806152}, 2163}}
{{{2019, 7, 13, 5, 52, 58.4744715`9.519541136251261}, 2161}}
{{{2019, 7, 13, 5, 53, 0.9907698`7.748547749393854}, 2162}}
{{{2019, 7, 13, 5, 53, 3.4840733`8.294662264353933}, 2163}}
{{{2019, 7, 13, 5, 53, 5.971451`8.52865484848178}, 2159}}
{{{2019, 7, 13, 5, 53, 8.4408612`8.67896172620794}, 2161}}
{{{2019, 7, 13, 5, 53, 10.9880041`8.793493774683327}, 2158}}
{{{2019, 7, 13, 5, 53, 13.5112553`8.883270653911149}, 2160}}
{{{2019, 7, 13, 5, 53, 16.0235775`8.957334430741739}, 2157}}
{{{2019, 7, 13, 5, 53, 18.5059015`9.019885186314735}, 2155}}
{{{2019, 7, 13, 5, 53, 21.1887182`9.07867961697844}, 2154}}
{{{2019, 7, 13, 5, 53, 23.6621343`9.126628841397807}, 2155}}
{{{2019, 7, 13, 5, 53, 28.4084086`9.206021818613557}, 2152}}
{{{2019, 7, 13, 5, 53, 30.9984812`9.243915323019372}, 2148}}
{{{2019, 7, 13, 5, 53, 33.5247649`9.27794064009746}, 2146}}
{{{2019, 7, 13, 5, 53, 36.0061156`9.308951162451836}, 2146}}
{{{2019, 7, 13, 5, 53, 38.5263738`9.338333019552474}, 2146}}
{{{2019, 7, 13, 5, 53, 41.2580689`9.368083774121528}, 2147}}
{{{2019, 7, 13, 5, 53, 43.7384095`9.393437858215375}, $Failed}}
{{{2019, 7, 13, 5, 53, 46.4381837`9.419450088875262}, 2146}}
{{{2019, 7, 13, 5, 53, 48.9335458`9.442181544784905}, 2145}}
{{{2019, 7, 13, 5, 53, 51.4320532`9.463808712032716}, 2146}}
{{{2019, 7, 13, 5, 53, 53.9219628`9.484340537061653}, 2142}}
{{{2019, 7, 13, 5, 53, 56.4283299`9.504072033136197}, 2141}}
{{{2019, 7, 13, 5, 53, 58.8906746`9.522621360208698}, 2140}}
{{{2019, 7, 13, 5, 54, 1.3840361`7.893722404462359}, 2143}}
{{{2019, 7, 13, 5, 54, 3.8414731`8.337072777355445}, 2142}}
{{{2019, 7, 13, 5, 54, 6.3367571`8.554442032902271}, 2143}}
{{{2019, 7, 13, 5, 54, 8.7901947`8.696573462003835}, 2146}}
{{{2019, 7, 13, 5, 54, 11.3394156`8.807165632035423}, 2146}}
{{{2019, 7, 13, 5, 54, 13.8007936`8.892479014464977}, 2149}}
{{{2019, 7, 13, 5, 54, 16.2353163`8.963035699584454}, 2150}}
{{{2019, 7, 13, 5, 54, 18.6907436`9.024201519931887}, 2149}}
{{{2019, 7, 13, 5, 54, 21.139195`9.077663376834572}, 2147}}
{{{2019, 7, 13, 5, 54, 23.6494831`9.126396579353836}, 2146}}
{{{2019, 7, 13, 5, 54, 27.2398893`9.187780253834607}, 2145}}
{{{2019, 7, 13, 5, 54, 29.7301872`9.22577255386697}, 2146}}
{{{2019, 7, 13, 5, 54, 32.2355282`9.260909692680693}, 2143}}
{{{2019, 7, 13, 5, 54, 34.7457718`9.29347685943203}, 2141}}
{{{2019, 7, 13, 5, 54, 37.3628137`9.325014462661583}, 2142}}
{{{2019, 7, 13, 5, 54, 39.7982602`9.352438969883735}, 2141}}
{{{2019, 7, 13, 5, 54, 41.9485076`9.37529139189729}, 2142}}
{{{2019, 7, 13, 5, 54, 43.8624348`9.39466760753632}, 2143}}
{{{2019, 7, 13, 5, 54, 45.8470792`9.413886539519247}, 2142}}
{{{2019, 7, 13, 5, 54, 47.8567047`9.432517651777598}, 2141}}
{{{2019, 7, 13, 5, 54, 49.8603496`9.450330174781419}, 2136}}
{{{2019, 7, 13, 5, 54, 51.7253568`9.466278345154699}, 2134}}
{{{2019, 7, 13, 5, 54, 53.7020991`9.482566106273069}, 2134}}
{{{2019, 7, 13, 5, 54, 55.6838013`9.498303714226484}, 2135}}
{{{2019, 7, 13, 5, 54, 57.5777335`9.512829398925149}, 2139}}
{{{2019, 7, 13, 5, 54, 59.4716661`9.526884933674639}, 2139}}
{{{2019, 7, 13, 5, 55, 1.6547975`7.971319842542151}, 2138}}
{{{2019, 7, 13, 5, 55, 4.2907479`8.385107976852606}, 2140}}
{{{2019, 7, 13, 5, 55, 9.3850317`8.725010708496754}, 2136}}
{{{2019, 7, 13, 5, 55, 11.6719148`8.819717067889599}, 2139}}
{{{2019, 7, 13, 5, 55, 14.1502868`8.903340193265597}, 2143}}
{{{2019, 7, 13, 5, 55, 16.5827802`8.972232289845731}, 2137}}
{{{2019, 7, 13, 5, 55, 18.8955988`9.028935599292584}, 2139}}
{{{2019, 7, 13, 5, 55, 21.3081246`9.081120159554139}, 2138}}
{{{2019, 7, 13, 5, 55, 23.783616`9.128852810748974}, 2136}}
{{{2019, 7, 13, 5, 55, 26.8842466`9.182072788625952}, 2133}}
{{{2019, 7, 13, 5, 55, 31.0491086`9.244624040981991}, 2135}}
{{{2019, 7, 13, 5, 55, 33.4786098`9.277342314759311}, 2137}}
{{{2019, 7, 13, 5, 55, 35.8941525`9.307598597321277}, 2137}}
{{{2019, 7, 13, 5, 55, 38.1670676`9.3342636796243}, 2134}}
{{{2019, 7, 13, 5, 55, 42.4536028`9.380489426893103}, 2133}}
{{{2019, 7, 13, 5, 55, 47.0602814`9.425229380705808}, 2132}}
{{{2019, 7, 13, 5, 55, 49.266382`9.4451255254553}, 2134}}
{{{2019, 7, 13, 5, 55, 51.5704576`9.464975835103795}, 2134}}
{{{2019, 7, 13, 5, 55, 53.8847571`9.484040774099531}, 2134}}
{{{2019, 7, 13, 5, 55, 56.9057148`9.50773071935955}, 2133}}
{{{2019, 7, 13, 5, 55, 59.2414636`9.525200607753217}, 2134}}
{{{2019, 7, 13, 5, 56, 1.7427684`7.993814663109241}, 2137}}
{{{2019, 7, 13, 5, 56, 7.9850711`8.654853757567443}, 2135}}
{{{2019, 7, 13, 5, 56, 12.3952753`8.845831133353776}, 2137}}
{{{2019, 7, 13, 5, 56, 14.803836`8.922949216218905}, 2137}}
{{{2019, 7, 13, 5, 56, 25.0694026`9.15171890588267}, 2133}}
{{{2019, 7, 13, 5, 56, 27.5357798`9.192472295518318}, 2137}}
{{{2019, 7, 13, 5, 56, 30.690341`9.239576621233319}, 2137}}
{{{2019, 7, 13, 5, 56, 33.0620008`9.271904031209235}, 2137}}
{{{2019, 7, 13, 5, 56, 35.4546454`9.302248039827973}, 2137}}
{{{2019, 7, 13, 5, 56, 37.7694511`9.32971556155251}, 2137}}
{{{2019, 7, 13, 5, 56, 44.2241712`9.398234571744783}, 2136}}
{{{2019, 7, 13, 5, 56, 46.9598664`9.424301716374691}, 2136}}
{{{2019, 7, 13, 5, 56, 49.354451`9.445901180856502}, 2136}}
{{{2019, 7, 13, 5, 56, 51.6592563`9.465722999722686}, 2133}}
{{{2019, 7, 13, 5, 56, 54.1227085`9.485954364040833}, 2130}}
{{{2019, 7, 13, 5, 56, 56.4953206`9.504587313941114}, 2130}}
{{{2019, 7, 13, 5, 56, 58.9168905`9.52281464865985}, 2133}}
{{{2019, 7, 13, 5, 57, 5.5820461`8.49936839436301}, 2134}}
{{{2019, 7, 13, 5, 57, 9.9832474`8.751846798334068}, 2138}}
{{{2019, 7, 13, 5, 57, 12.8196577`8.86045138559166}, 2137}}
{{{2019, 7, 13, 5, 57, 15.1873244`8.9340562177868}, 2135}}
{{{2019, 7, 13, 5, 57, 17.7515027`9.001810065630645}, 2134}}
{{{2019, 7, 13, 5, 57, 20.0762489`9.055257505920355}, 2135}}
{{{2019, 7, 13, 5, 57, 22.4469096`9.103731486696175}, 2138}}
{{{2019, 7, 13, 5, 57, 24.803607`9.1470897652629}, 2138}}
{{{2019, 7, 13, 5, 57, 27.8155482`9.196862539127988}, 2142}}
{{{2019, 7, 13, 5, 57, 33.3158388`9.27522565121835}, 2145}}
{{{2019, 7, 13, 5, 57, 35.7104741`9.305370509715214}, 2148}}
{{{2019, 7, 13, 5, 57, 37.9993546`9.332351108646616}, 2151}}
{{{2019, 7, 13, 5, 57, 40.9254851`9.364568715974258}, 2150}}
{{{2019, 7, 13, 5, 57, 43.9663543`9.395695327192612}, 2146}}
{{{2019, 7, 13, 5, 57, 46.3270357`9.418409375847556}, 2146}}
{{{2019, 7, 13, 5, 57, 50.5364676`9.456179735095471}, 2145}}
{{{2019, 7, 13, 5, 57, 52.8413119`9.47554843870577}, 2143}}
{{{2019, 7, 13, 5, 57, 55.1429165`9.494064571288458}, 2143}}
{{{2019, 7, 13, 5, 57, 58.6275944`9.520676905597655}, 2144}}
{{{2019, 7, 13, 5, 58, 1.0022431`7.75354806144005}, 2145}}
{{{2019, 7, 13, 5, 58, 3.3948421`8.283394560273283}, 2147}}
{{{2019, 7, 13, 5, 58, 5.796419`8.515734746871274}, 2145}}
{{{2019, 7, 13, 5, 58, 10.2963821`8.76525961280142}, 2146}}
{{{2019, 7, 13, 5, 58, 13.7661424`8.891387211380506}, 2142}}
{{{2019, 7, 13, 5, 58, 16.1178121`8.959881034019213}, 2142}}
{{{2019, 7, 13, 5, 58, 18.7009103`9.024437687170158}, 2145}}
{{{2019, 7, 13, 5, 58, 35.8560479`9.307137313060643}, 2138}}
{{{2019, 7, 13, 5, 58, 40.1485364`9.356244597917817}, 2140}}
{{{2019, 7, 13, 5, 58, 42.3885482`9.379823416920313}, 2139}}
{{{2019, 7, 13, 5, 58, 44.9676474`9.405475036060052}, 2140}}
{{{2019, 7, 13, 5, 58, 52.1255026`9.469625102847006}, 2138}}
{{{2019, 7, 13, 5, 58, 54.876145`9.491958436845524}, 2140}}
{{{2019, 7, 13, 5, 58, 57.1351026`9.509477845289677}, 2140}}
{{{2019, 7, 13, 5, 59, 0.1580204`6.951288145959507}, 2140}}
{{{2019, 7, 13, 5, 59, 2.3581656`8.125149283463504}, 2144}}
{{{2019, 7, 13, 5, 59, 4.5752074`8.412985764222567}, 2143}}
{{{2019, 7, 13, 5, 59, 8.1941613`8.666079476018401}, 2145}}
{{{2019, 7, 13, 5, 59, 11.2838644`8.805032817685685}, 2146}}
{{{2019, 7, 13, 5, 59, 13.3573192`8.878294258138611}, 2145}}
{{{2019, 7, 13, 5, 59, 15.6023591`8.945765217540702}, 2144}}
{{{2019, 7, 13, 5, 59, 17.9181199`9.00586738115983}, 2142}}
{{{2019, 7, 13, 5, 59, 20.3404002`9.060934428080145}, 2138}}
{{{2019, 7, 13, 5, 59, 22.4879615`9.104525018230387}, 2136}}
{{{2019, 7, 13, 5, 59, 31.2275882`9.247113348270657}, 2134}}
{{{2019, 7, 13, 5, 59, 33.7657974`9.281051909459139}, 2134}}
{{{2019, 7, 13, 5, 59, 36.2391833`9.311753292658539}, 2127}}
{{{2019, 7, 13, 5, 59, 40.5227238`9.360273509529652}, 2128}}
{{{2019, 7, 13, 5, 59, 42.8674534`9.38470255901992}, 2127}}
{{{2019, 7, 13, 5, 59, 45.2490834`9.408184652650656}, 2127}}
{{{2019, 7, 13, 5, 59, 47.6277629`9.430435043926272}, 2130}}
{{{2019, 7, 13, 5, 59, 50.0652289`9.452111058899165}, 2131}}
{{{2019, 7, 13, 5, 59, 52.3412681`9.471419087645293}, 2136}}
{{{2019, 7, 13, 5, 59, 55.6675708`9.498177109291037}, 2132}}
{{{2019, 7, 13, 5, 59, 58.6665388`9.520965297492136}, 2128}}
{{{2019, 7, 13, 6, 0, 1.7443186`7.994200798212953}, 2130}}
{{{2019, 7, 13, 6, 0, 4.7562212`8.429837022620681}, 2128}}
{{{2019, 7, 13, 6, 0, 8.0085213`8.656127302333553}, 2127}}
{{{2019, 7, 13, 6, 0, 10.8828324`8.789316902798504}, 2121}}
{{{2019, 7, 13, 6, 0, 17.7933502`9.00283266920025}, 2120}}
{{{2019, 7, 13, 6, 0, 20.8691634`9.07207997408947}, 2125}}
{{{2019, 7, 13, 6, 0, 25.6832463`9.162224837606532}, 2122}}
{{{2019, 7, 13, 6, 0, 28.5964543`9.20888710069418}, 2119}}
{{{2019, 7, 13, 6, 0, 31.4867238`9.250702379164887}, 2116}}
{{{2019, 7, 13, 6, 0, 34.3501082`9.288503005813368}, 2112}}
{{{2019, 7, 13, 6, 0, 37.149587`9.322528878219028}, 2110}}
{{{2019, 7, 13, 6, 0, 40.0687684`9.355380873719216}, 2113}}
{{{2019, 7, 13, 6, 0, 43.273197`9.388793853697711}, 2111}}
{{{2019, 7, 13, 6, 0, 46.0368348`9.41568032035099}, 2108}}
{{{2019, 7, 13, 6, 0, 50.2256015`9.453499999330027}, 2108}}
{{{2019, 7, 13, 6, 0, 53.0580252`9.477325926268623}, 2109}}
{{{2019, 7, 13, 6, 0, 56.0320722`9.50101152043119}, 2112}}
{{{2019, 7, 13, 6, 0, 59.1427516`9.524476354325332}, 2112}}
{{{2019, 7, 13, 6, 1, 2.0998841`8.074770308858097}, 2114}}
{{{2019, 7, 13, 6, 1, 5.0329956`8.454401526245977}, 2108}}
{{{2019, 7, 13, 6, 1, 8.0439419`8.658043892441878}, 2107}}
{{{2019, 7, 13, 6, 1, 10.9960477`8.793811576995868}, 2102}}
{{{2019, 7, 13, 6, 1, 13.8334594`8.893505753511956}, 2103}}
{{{2019, 7, 13, 6, 1, 16.7386866`8.976296323624133}, 2100}}
{{{2019, 7, 13, 6, 1, 20.4058811`9.062330286407036}, 2100}}
{{{2019, 7, 13, 6, 1, 23.1944253`9.11795854268095}, 2101}}
{{{2019, 7, 13, 6, 1, 26.4856484`9.175585527688542}, 2102}}
{{{2019, 7, 13, 6, 1, 29.418812`9.221200040986693}, 2104}}
{{{2019, 7, 13, 6, 1, 32.6930136`9.267029857012066}, 2102}}
{{{2019, 7, 13, 6, 1, 35.7978215`9.306431491867766}, 2108}}
{{{2019, 7, 13, 6, 1, 40.5360362`9.360416159180668}, 2106}}
{{{2019, 7, 13, 6, 1, 43.5220492`9.391284207447292}, 2105}}
{{{2019, 7, 13, 6, 1, 46.4332629`9.419404066629099}, 2103}}
{{{2019, 7, 13, 6, 1, 50.0785431`9.45222653854427}, 2102}}
{{{2019, 7, 13, 6, 1, 52.9078821`9.476095224421002}, 2101}}
{{{2019, 7, 13, 6, 1, 55.9175838`9.500123236414968}, 2100}}
{{{2019, 7, 13, 6, 2, 1.4716869`7.920390410519628}, 2104}}
{{{2019, 7, 13, 6, 2, 3.9909813`8.35365467385138}, 2107}}
{{{2019, 7, 13, 6, 2, 6.4962782`8.565239587879152}, 2104}}
{{{2019, 7, 13, 6, 2, 8.8619202`8.700102802309095}, 2108}}
{{{2019, 7, 13, 6, 2, 11.294414`8.805438662039144}, 2108}}
{{{2019, 7, 13, 6, 2, 13.4765793`8.88215462485843}, 2107}}
{{{2019, 7, 13, 6, 2, 17.7122486`9.000848641903069}, 2109}}
{{{2019, 7, 13, 6, 2, 20.0011269`9.053629399906558}, 2109}}
{{{2019, 7, 13, 6, 2, 22.4057257`9.102933944013559}, 2105}}
{{{2019, 7, 13, 6, 2, 26.3880432`9.173982104638887}, 2104}}
{{{2019, 7, 13, 6, 2, 28.7268162`9.210862408485507}, 2108}}
{{{2019, 7, 13, 6, 2, 32.5046868`9.264520887615614}, 2107}}
{{{2019, 7, 13, 6, 2, 35.8846462`9.307483562415921}, 2110}}
{{{2019, 7, 13, 6, 2, 38.0877616`9.333360335640423}, 2112}}
{{{2019, 7, 13, 6, 2, 40.3895937`9.358844364455905}, 2112}}
{{{2019, 7, 13, 6, 2, 44.7259935`9.403134865493161}, 2112}}
{{{2019, 7, 13, 6, 2, 47.2811603`9.427262986743328}, 2113}}
{{{2019, 7, 13, 6, 2, 51.6824298`9.465917773462595}, 2116}}
{{{2019, 7, 13, 6, 2, 54.1876861`9.48647544821963}, 2115}}
{{{2019, 7, 13, 6, 2, 56.5294232`9.504849390561684}, 2113}}
{{{2019, 7, 13, 6, 2, 59.1254793`9.524349502598945}, 2112}}
{{{2019, 7, 13, 6, 3, 1.5968741`7.955845663478452}, 2112}}
{{{2019, 7, 13, 6, 3, 3.8079616`8.333267541227563}, 2113}}
{{{2019, 7, 13, 6, 3, 7.5798665`8.63223652677794}, 2114}}
{{{2019, 7, 13, 6, 3, 15.010992`8.928984341748796}, 2117}}
{{{2019, 7, 13, 6, 3, 17.3636973`8.992217149002288}, 2116}}
{{{2019, 7, 13, 6, 3, 20.2310292`9.05859291152308}, 2119}}
{{{2019, 7, 13, 6, 3, 23.4125203`9.12202309336849}, 2117}}
{{{2019, 7, 13, 6, 3, 27.6492147`9.194257716390645}, 2117}}
{{{2019, 7, 13, 6, 3, 31.0131891`9.244121331834485}, 2122}}
{{{2019, 7, 13, 6, 3, 45.6789621`9.412291093897013}, 2124}}
{{{2019, 7, 13, 6, 3, 48.1274161`9.434967403821249}, 2122}}
{{{2019, 7, 13, 6, 3, 50.553818`9.456328813377484}, 2116}}
{{{2019, 7, 13, 6, 3, 54.7088273`9.490632247519093}, 2117}}
{{{2019, 7, 13, 6, 3, 56.9694985`9.50821723281651}, 2116}}
{{{2019, 7, 13, 6, 3, 59.6164198`9.527940719627216}, 2117}}
{{{2019, 7, 13, 6, 4, 1.9192835`8.03571411614021}, 2114}}
{{{2019, 7, 13, 6, 4, 4.7891197`8.432830670251684}, 2115}}
{{{2019, 7, 13, 6, 4, 7.2649594`8.61380816166684}, 2112}}
{{{2019, 7, 13, 6, 4, 10.9301956`8.791202895768535}, 2113}}
{{{2019, 7, 13, 6, 4, 14.6871373`8.919512105786701}, 2114}}
{{{2019, 7, 13, 6, 4, 17.0248524`8.983658298199476}, 2114}}
{{{2019, 7, 13, 6, 4, 19.5092394`9.042815275372}, 2116}}
{{{2019, 7, 13, 6, 4, 26.2106955`9.171053463334415}, 2116}}
{{{2019, 7, 13, 6, 4, 28.6162619`9.209187814671587}, 2117}}
{{{2019, 7, 13, 6, 4, 30.9130936`9.242717376201332}, 2116}}
{{{2019, 7, 13, 6, 4, 38.2763955`9.33550591889853}, 2109}}
{{{2019, 7, 13, 6, 4, 40.8545003`9.363814782978784}, 2105}}
{{{2019, 7, 13, 6, 4, 45.0772383`9.406532167144551}, 2104}}
{{{2019, 7, 13, 6, 4, 47.405977`9.428407962439138}, 2102}}
{{{2019, 7, 13, 6, 4, 49.7257714`9.449156384605917}, 2102}}
{{{2019, 7, 13, 6, 4, 51.8660895`9.46745835518096}, 2100}}
{{{2019, 7, 13, 6, 4, 55.0036996`9.492966740673337}, 2099}}
{{{2019, 7, 13, 6, 4, 57.926837`9.515454648898803}, 2098}}
{{{2019, 7, 13, 6, 5, 0.9587286`7.734270672238882}, 2091}}
{{{2019, 7, 13, 6, 5, 3.9786518`8.352310913600599}, 2092}}
{{{2019, 7, 13, 6, 5, 11.8366612`8.825804176163714}, 2091}}
{{{2019, 7, 13, 6, 5, 14.1913347`8.904598193901064}, 2090}}
{{{2019, 7, 13, 6, 5, 17.195299`8.9879846747337}, 2087}}
{{{2019, 7, 13, 6, 5, 19.7404939`9.047932951696911}, 2085}}
{{{2019, 7, 13, 6, 5, 21.9176688`9.093369291861311}, 2087}}
{{{2019, 7, 13, 6, 5, 24.8179116`9.14734015699589}, 2088}}
{{{2019, 7, 13, 6, 5, 27.1327188`9.186068229391669}, 2088}}
{{{2019, 7, 13, 6, 5, 29.3617572`9.220356953111736}, 2087}}
{{{2019, 7, 13, 6, 5, 31.5289597`9.251284546017205}, 2092}}
{{{2019, 7, 13, 6, 5, 40.4700477`9.359708596331595}, 2093}}
{{{2019, 7, 13, 6, 5, 42.8886153`9.384916899456053}, 2098}}
{{{2019, 7, 13, 6, 5, 45.2602763`9.408292067281526}, 2097}}
{{{2019, 7, 13, 6, 5, 47.3247434`9.427663128815503}, 2087}}
{{{2019, 7, 13, 6, 5, 54.3292471`9.487608528453537}, 2088}}
{{{2019, 7, 13, 6, 5, 56.48602`9.504515811881637}, $Failed}}
{{{2019, 7, 13, 6, 6, 26.5773098`9.177085937057672}, 2079}}
{{{2019, 7, 13, 6, 6, 49.7603434`9.449458224304108}, 2075}}
{{{2019, 7, 13, 6, 6, 52.799174`9.475201975732533}, 2076}}
{{{2019, 7, 13, 6, 6, 59.836352`9.52953993657869}, 2075}}
{{{2019, 7, 13, 6, 7, 2.2359337`8.102033905391979}, 2076}}
{{{2019, 7, 13, 6, 7, 6.3000649`8.551919996147832}, 2075}}
{{{2019, 7, 13, 6, 7, 11.1470985`8.79973679789353}, 2071}}
{{{2019, 7, 13, 6, 7, 15.1464253`8.932885095562613}, 2073}}
{{{2019, 7, 13, 6, 7, 17.5170619`8.996036207430986}, 2070}}
{{{2019, 7, 13, 6, 7, 21.9292635`9.09359897791151}, 2070}}
{{{2019, 7, 13, 6, 7, 26.2477082`9.171666307527296}, 2071}}
{{{2019, 7, 13, 6, 7, 30.605054`9.23836805744541}, 2071}}
{{{2019, 7, 13, 6, 7, 33.0784381`9.272119893968936}, 2073}}
{{{2019, 7, 13, 6, 7, 35.5348681`9.303229601443103}, 2071}}
{{{2019, 7, 13, 6, 7, 38.018226`9.332566733540736}, 2073}}
{{{2019, 7, 13, 6, 7, 42.3616504`9.37954774638029}, 2074}}
{{{2019, 7, 13, 6, 7, 44.5617266`9.401536878924857}, 2074}}
{{{2019, 7, 13, 6, 7, 46.9154585`9.42389082869186}, 2076}}
{{{2019, 7, 13, 6, 7, 49.3608904`9.445957840659348}, 2075}}
{{{2019, 7, 13, 6, 7, 52.2626474`9.470766252759722}, 2074}}
{{{2019, 7, 13, 6, 7, 54.5655196`9.489493137000096}, 2069}}
{{{2019, 7, 13, 6, 7, 58.6316561`9.520706992330945}, 2068}}
